[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[Benchmark] algorithms: [DSA-SDP, FMS-ADVP, CTS]
[Benchmark] replicates: 100
[Benchmark] dynamism type: 0
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session STARTED

[    1] DSA-SDP [messagesSent: 62.0, networkLoad: 496.0, NCCCs: 72.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 116.0]
[    1] FMS-ADVP [messagesSent: 1912.0, networkLoad: 16000.0, NCCCs: 16555.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 746.0]
[    1] CTS [messagesSent: 44.0, networkLoad: 897.0, NCCCs: 22.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 26.0]
[    2] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 3.0]
[    2] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 4.0]
[    2] CTS [messagesSent: 2.0, networkLoad: 30.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[    3] DSA-SDP [messagesSent: 4.0, networkLoad: 32.0, NCCCs: 2.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 4.0]
[    3] FMS-ADVP [messagesSent: 38.0, networkLoad: 344.0, NCCCs: 17.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[    3] CTS [messagesSent: 6.0, networkLoad: 100.0, NCCCs: 3.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[    4] DSA-SDP [messagesSent: 6.0, networkLoad: 48.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 10.0]
[    4] FMS-ADVP [messagesSent: 108.0, networkLoad: 936.0, NCCCs: 108.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 0.0, CPU time (ms): 20.0]
[    4] CTS [messagesSent: 6.0, networkLoad: 30.0, NCCCs: 3.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 20.0]
[    5] DSA-SDP [messagesSent: 24.0, networkLoad: 192.0, NCCCs: 27.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 40.0, CPU time (ms): 35.0]
[    5] FMS-ADVP [messagesSent: 738.0, networkLoad: 6256.0, NCCCs: 1698.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 94.0]
[    5] CTS [messagesSent: 16.0, networkLoad: 296.0, NCCCs: 8.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 40.0]
[    6] DSA-SDP [messagesSent: 222.0, networkLoad: 1776.0, NCCCs: 162.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 73.0]
[    6] FMS-ADVP [messagesSent: 5146.0, networkLoad: 42464.0, NCCCs: 418507.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 4639.0]
[    6] CTS [messagesSent: 60.0, networkLoad: 1704.0, NCCCs: 30.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 38.0]
[    7] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[    7] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[    7] CTS [messagesSent: 2.0, networkLoad: 30.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[    8] DSA-SDP [messagesSent: 4.0, networkLoad: 32.0, NCCCs: 2.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[    8] FMS-ADVP [messagesSent: 38.0, networkLoad: 344.0, NCCCs: 28.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[    8] CTS [messagesSent: 6.0, networkLoad: 108.0, NCCCs: 3.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 3.0]
[    9] DSA-SDP [messagesSent: 16.0, networkLoad: 128.0, NCCCs: 26.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 3.0]
[    9] FMS-ADVP [messagesSent: 346.0, networkLoad: 2968.0, NCCCs: 416.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 8.0]
[    9] CTS [messagesSent: 18.0, networkLoad: 370.0, NCCCs: 9.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 4.0]
[   10] DSA-SDP [messagesSent: 60.0, networkLoad: 480.0, NCCCs: 47.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 6.0]
[   10] FMS-ADVP [messagesSent: 936.0, networkLoad: 7896.0, NCCCs: 5353.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 73.0]
[   10] CTS [messagesSent: 34.0, networkLoad: 737.0, NCCCs: 17.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 5.0]
