[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[Benchmark] algorithms: [DSA-SDP, FMS-ADVP, CTS]
[Benchmark] replicates: 100
[Benchmark] dynamism type: 0
[Benchmark] problem classes: [UC_NDCS]
[Benchmark] session STARTED

[    1] DSA-SDP [messagesSent: 104.0, networkLoad: 832.0, NCCCs: 21.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 220.0]
[    1] FMS-ADVP [messagesSent: 7222.0, networkLoad: 59656.0, NCCCs: 471739.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 3420.0]
[    1] CTS [messagesSent: 30.0, networkLoad: 914.0, NCCCs: 15.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 29.0]
[    2] DSA-SDP [messagesSent: 16.0, networkLoad: 128.0, NCCCs: 6.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 3.0]
[    2] FMS-ADVP [messagesSent: 386.0, networkLoad: 3320.0, NCCCs: 685.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 16.0]
[    2] CTS [messagesSent: 8.0, networkLoad: 40.0, NCCCs: 4.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 3.0]
[    3] DSA-SDP [messagesSent: 66.0, networkLoad: 528.0, NCCCs: 9.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 19.0]
[    3] FMS-ADVP [messagesSent: 2640.0, networkLoad: 21928.0, NCCCs: 59627.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 267.0]
[    3] CTS [messagesSent: 40.0, networkLoad: 973.0, NCCCs: 20.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 14.0]
[    4] DSA-SDP [messagesSent: 56.0, networkLoad: 448.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 25.0, CPU time (ms): 4.0]
[    4] FMS-ADVP [messagesSent: 2676.0, networkLoad: 22184.0, NCCCs: 53559.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 25.0, CPU time (ms): 173.0]
[    4] CTS [messagesSent: 30.0, networkLoad: 576.0, NCCCs: 15.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 3.0]
[    5] DSA-SDP [messagesSent: 26.0, networkLoad: 208.0, NCCCs: 6.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 6.0]
[    5] FMS-ADVP [messagesSent: 500.0, networkLoad: 4200.0, NCCCs: 1957.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 20.0, CPU time (ms): 18.0]
[    5] CTS [messagesSent: 14.0, networkLoad: 204.0, NCCCs: 7.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 40.0, CPU time (ms): 3.0]
[    6] DSA-SDP [messagesSent: 12.0, networkLoad: 96.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 2.0]
[    6] FMS-ADVP [messagesSent: 256.0, networkLoad: 2176.0, NCCCs: 498.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 5.0]
[    6] CTS [messagesSent: 8.0, networkLoad: 40.0, NCCCs: 4.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 2.0]
[    7] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[    7] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[    7] CTS [messagesSent: 2.0, networkLoad: 10.0, NCCCs: 1.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[    8] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 0.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[    8] FMS-ADVP [messagesSent: 32.0, networkLoad: 288.0, NCCCs: 31.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 1.0]
[    8] CTS [messagesSent: 4.0, networkLoad: 53.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 1.0]
[    9] DSA-SDP [messagesSent: 22.0, networkLoad: 176.0, NCCCs: 26.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 40.0, CPU time (ms): 3.0]
[    9] FMS-ADVP [messagesSent: 668.0, networkLoad: 5656.0, NCCCs: 1674.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 11.0]
[    9] CTS [messagesSent: 10.0, networkLoad: 50.0, NCCCs: 5.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 3.0]
[   10] DSA-SDP [messagesSent: 12.0, networkLoad: 96.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 1.0]
[   10] FMS-ADVP [messagesSent: 336.0, networkLoad: 2880.0, NCCCs: 494.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 6.0]
[   10] CTS [messagesSent: 8.0, networkLoad: 40.0, NCCCs: 4.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 3.0]
