[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[   10] CTS [messagesSent: 16.0, networkLoad: 345.0, NCCCs: 8.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 42.857143, CPU time (ms): 4.0]
[   11] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   11] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   11] CTS [messagesSent: 2.0, networkLoad: 30.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   12] DSA-SDP [messagesSent: 130.0, networkLoad: 1040.0, NCCCs: 88.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 3.0]
[   12] FMS-ADVP [messagesSent: 2988.0, networkLoad: 24864.0, NCCCs: 51728.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 262.0]
[   12] CTS [messagesSent: 46.0, networkLoad: 1130.0, NCCCs: 23.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   13] DSA-SDP [messagesSent: 14.0, networkLoad: 112.0, NCCCs: 7.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 1.0]
[   13] FMS-ADVP [messagesSent: 270.0, networkLoad: 2304.0, NCCCs: 345.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 3.0]
[   13] CTS [messagesSent: 10.0, networkLoad: 155.0, NCCCs: 5.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 2.0]
[   14] DSA-SDP [messagesSent: 100.0, networkLoad: 800.0, NCCCs: 79.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 20.0]
[   14] FMS-ADVP [messagesSent: 5310.0, networkLoad: 43912.0, NCCCs: 376070.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 1004.0]
[   14] CTS [messagesSent: 38.0, networkLoad: 1148.0, NCCCs: 19.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 3.0]
[   15] DSA-SDP [messagesSent: 32.0, networkLoad: 256.0, NCCCs: 43.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   15] FMS-ADVP [messagesSent: 778.0, networkLoad: 6616.0, NCCCs: 1820.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 17.0]
[   15] CTS [messagesSent: 22.0, networkLoad: 477.0, NCCCs: 11.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   16] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   16] FMS-ADVP [messagesSent: 32.0, networkLoad: 288.0, NCCCs: 21.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 1.0]
[   16] CTS [messagesSent: 4.0, networkLoad: 53.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   17] DSA-SDP [messagesSent: 44.0, networkLoad: 352.0, NCCCs: 17.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 42.857143, CPU time (ms): 3.0]
[   17] FMS-ADVP [messagesSent: 2120.0, networkLoad: 17704.0, NCCCs: 16755.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 66.0]
[   17] CTS [messagesSent: 20.0, networkLoad: 534.0, NCCCs: 10.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 2.0]
[   18] DSA-SDP [messagesSent: 48.0, networkLoad: 384.0, NCCCs: 43.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 57.14286, CPU time (ms): 3.0]
[   18] FMS-ADVP [messagesSent: 1768.0, networkLoad: 14752.0, NCCCs: 15983.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 85.71429, CPU time (ms): 53.0]
[   18] CTS [messagesSent: 20.0, networkLoad: 508.0, NCCCs: 10.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 1.0]
[   19] DSA-SDP [messagesSent: 18.0, networkLoad: 144.0, NCCCs: 15.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   19] FMS-ADVP [messagesSent: 108.0, networkLoad: 936.0, NCCCs: 66.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 1.0]
[   19] CTS [messagesSent: 8.0, networkLoad: 160.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   20] DSA-SDP [messagesSent: 28.0, networkLoad: 224.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 18.0]
[   20] FMS-ADVP [messagesSent: 644.0, networkLoad: 5448.0, NCCCs: 1559.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 9.0]
[   20] CTS [messagesSent: 12.0, networkLoad: 252.0, NCCCs: 6.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 3.0]
[   21] DSA-SDP [messagesSent: 42.0, networkLoad: 336.0, NCCCs: 60.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   21] FMS-ADVP [messagesSent: 626.0, networkLoad: 5304.0, NCCCs: 1462.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 8.0]
[   21] CTS [messagesSent: 22.0, networkLoad: 421.0, NCCCs: 11.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   22] DSA-SDP [messagesSent: 134.0, networkLoad: 1072.0, NCCCs: 203.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 4.0]
[   22] FMS-ADVP [messagesSent: 2070.0, networkLoad: 17320.0, NCCCs: 17262.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 125.0]
[   22] CTS [messagesSent: 30.0, networkLoad: 734.0, NCCCs: 15.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   23] DSA-SDP [messagesSent: 70.0, networkLoad: 560.0, NCCCs: 89.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 57.14286, CPU time (ms): 4.0]
[   23] FMS-ADVP [messagesSent: 1646.0, networkLoad: 13736.0, NCCCs: 16621.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 81.0]
[   23] CTS [messagesSent: 30.0, networkLoad: 742.0, NCCCs: 15.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   24] DSA-SDP [messagesSent: 24.0, networkLoad: 192.0, NCCCs: 21.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   24] FMS-ADVP [messagesSent: 460.0, networkLoad: 3960.0, NCCCs: 572.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 5.0]
[   24] CTS [messagesSent: 12.0, networkLoad: 270.0, NCCCs: 6.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   25] DSA-SDP [messagesSent: 118.0, networkLoad: 944.0, NCCCs: 71.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 17.0]
[   25] FMS-ADVP [messagesSent: 3706.0, networkLoad: 30504.0, NCCCs: 370881.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 873.0]
[   25] CTS [messagesSent: 40.0, networkLoad: 966.0, NCCCs: 20.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 60.000004, CPU time (ms): 6.0]
[   26] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   26] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   26] CTS [messagesSent: 2.0, networkLoad: 32.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   27] DSA-SDP [messagesSent: 132.0, networkLoad: 1056.0, NCCCs: 124.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 60.000004, CPU time (ms): 5.0]
[   27] FMS-ADVP [messagesSent: 5434.0, networkLoad: 44880.0, NCCCs: 399793.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1074.0]
[   27] CTS [messagesSent: 42.0, networkLoad: 1368.0, NCCCs: 21.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 4.0]
[   28] DSA-SDP [messagesSent: 38.0, networkLoad: 304.0, NCCCs: 28.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 2.0]
[   28] FMS-ADVP [messagesSent: 1134.0, networkLoad: 9544.0, NCCCs: 4584.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 23.0]
[   28] CTS [messagesSent: 22.0, networkLoad: 427.0, NCCCs: 11.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 1.0]
[   29] DSA-SDP [messagesSent: 10.0, networkLoad: 80.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   29] FMS-ADVP [messagesSent: 156.0, networkLoad: 1368.0, NCCCs: 93.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   29] CTS [messagesSent: 12.0, networkLoad: 223.0, NCCCs: 6.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   30] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   30] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   30] CTS [messagesSent: 2.0, networkLoad: 32.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   31] DSA-SDP [messagesSent: 44.0, networkLoad: 352.0, NCCCs: 14.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 28.57143, CPU time (ms): 7.0]
[   31] FMS-ADVP [messagesSent: 1732.0, networkLoad: 14392.0, NCCCs: 17449.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 28.57143, CPU time (ms): 52.0]
[   31] CTS [messagesSent: 14.0, networkLoad: 334.0, NCCCs: 7.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 42.857143, CPU time (ms): 3.0]
[   32] DSA-SDP [messagesSent: 100.0, networkLoad: 800.0, NCCCs: 81.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 3.0]
[   32] FMS-ADVP [messagesSent: 2932.0, networkLoad: 24488.0, NCCCs: 40351.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 113.0]
[   32] CTS [messagesSent: 46.0, networkLoad: 1020.0, NCCCs: 23.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   33] DSA-SDP [messagesSent: 84.0, networkLoad: 672.0, NCCCs: 70.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 3.0]
[   33] FMS-ADVP [messagesSent: 2598.0, networkLoad: 21600.0, NCCCs: 49290.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 156.0]
[   33] CTS [messagesSent: 38.0, networkLoad: 1025.0, NCCCs: 19.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   34] DSA-SDP [messagesSent: 26.0, networkLoad: 208.0, NCCCs: 15.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 8.0]
[   34] FMS-ADVP [messagesSent: 320.0, networkLoad: 2744.0, NCCCs: 388.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   34] CTS [messagesSent: 18.0, networkLoad: 364.0, NCCCs: 9.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   35] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   35] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   35] CTS [messagesSent: 2.0, networkLoad: 32.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   36] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[   36] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[   36] CTS [messagesSent: 2.0, networkLoad: 10.0, NCCCs: 1.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[   37] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   37] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   37] CTS [messagesSent: 2.0, networkLoad: 30.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   38] DSA-SDP [messagesSent: 44.0, networkLoad: 352.0, NCCCs: 48.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 2.0]
[   38] FMS-ADVP [messagesSent: 1050.0, networkLoad: 8808.0, NCCCs: 4987.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 19.0]
[   38] CTS [messagesSent: 16.0, networkLoad: 220.0, NCCCs: 8.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 33.333336, CPU time (ms): 1.0]
[   39] DSA-SDP [messagesSent: 106.0, networkLoad: 848.0, NCCCs: 66.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 3.0]
[   39] FMS-ADVP [messagesSent: 3072.0, networkLoad: 25592.0, NCCCs: 51602.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 153.0]
[   39] CTS [messagesSent: 50.0, networkLoad: 1146.0, NCCCs: 25.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   40] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 3.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   40] FMS-ADVP [messagesSent: 32.0, networkLoad: 288.0, NCCCs: 16.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   40] CTS [messagesSent: 6.0, networkLoad: 104.0, NCCCs: 3.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   41] DSA-SDP [messagesSent: 0.0, networkLoad: 0.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   41] FMS-ADVP [messagesSent: 4.0, networkLoad: 40.0, NCCCs: 2.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   41] CTS [messagesSent: 2.0, networkLoad: 32.0, NCCCs: 1.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   42] DSA-SDP [messagesSent: 6.0, networkLoad: 48.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   42] FMS-ADVP [messagesSent: 124.0, networkLoad: 1080.0, NCCCs: 96.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 1.0]
[   42] CTS [messagesSent: 8.0, networkLoad: 124.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 0.0]
[   43] DSA-SDP [messagesSent: 76.0, networkLoad: 608.0, NCCCs: 33.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 55.555557, CPU time (ms): 5.0]
[   43] FMS-ADVP [messagesSent: 3052.0, networkLoad: 25288.0, NCCCs: 115262.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 88.88889, CPU time (ms): 344.0]
[   43] CTS [messagesSent: 32.0, networkLoad: 1003.0, NCCCs: 16.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 88.88889, CPU time (ms): 2.0]
[   44] DSA-SDP [messagesSent: 88.0, networkLoad: 704.0, NCCCs: 82.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 3.0]
[   44] FMS-ADVP [messagesSent: 1890.0, networkLoad: 15792.0, NCCCs: 16596.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 64.0]
[   44] CTS [messagesSent: 34.0, networkLoad: 644.0, NCCCs: 17.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   45] DSA-SDP [messagesSent: 42.0, networkLoad: 336.0, NCCCs: 47.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 2.0]
[   45] FMS-ADVP [messagesSent: 1344.0, networkLoad: 11296.0, NCCCs: 5156.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 22.0]
[   45] CTS [messagesSent: 24.0, networkLoad: 520.0, NCCCs: 12.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 83.33333, CPU time (ms): 1.0]
[   46] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 0.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   46] FMS-ADVP [messagesSent: 24.0, networkLoad: 224.0, NCCCs: 11.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   46] CTS [messagesSent: 6.0, networkLoad: 100.0, NCCCs: 3.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 0.0]
[   47] DSA-SDP [messagesSent: 12.0, networkLoad: 96.0, NCCCs: 12.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 4.0]
[   47] FMS-ADVP [messagesSent: 124.0, networkLoad: 1080.0, NCCCs: 107.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 1.0]
[   47] CTS [messagesSent: 8.0, networkLoad: 129.0, NCCCs: 4.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 1.0]
[   48] DSA-SDP [messagesSent: 112.0, networkLoad: 896.0, NCCCs: 149.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 11.0]
[   48] FMS-ADVP [messagesSent: 6204.0, networkLoad: 51296.0, NCCCs: 421687.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 1127.0]
[   48] CTS [messagesSent: 54.0, networkLoad: 1540.0, NCCCs: 27.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   49] DSA-SDP [messagesSent: 144.0, networkLoad: 1152.0, NCCCs: 111.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 100.0, CPU time (ms): 6.0]
[   49] FMS-ADVP [messagesSent: 2302.0, networkLoad: 19056.0, NCCCs: 54910.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 168.0]
[   49] CTS [messagesSent: 46.0, networkLoad: 1148.0, NCCCs: 23.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 100.0, CPU time (ms): 2.0]
[   50] DSA-SDP [messagesSent: 8.0, networkLoad: 64.0, NCCCs: 9.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 33.333336, CPU time (ms): 0.0]
