[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[Benchmark] algorithms: [DSA-SDP, FMS-ADVP, CTS]
[Benchmark] replicates: 100
[Benchmark] dynamism type: 2
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session STARTED

[   11] CTS [messagesSent: 5.0, networkLoad: 70.0, NCCCs: 2.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   12] DSA-SDP [messagesSent: 58.0, networkLoad: 464.0, NCCCs: 56.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 80.0, CPU time (ms): 1.0]
[   12] FMS-ADVP [messagesSent: 400.0, networkLoad: 3424.0, NCCCs: 1456.0, medianCoalitionSize: 5.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 5.0]
[   12] CTS [messagesSent: 567.0, networkLoad: 3271.0, NCCCs: 284.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 16.0]
[   13] DSA-SDP [messagesSent: 126.0, networkLoad: 1008.0, NCCCs: 95.0, medianCoalitionSize: 1.5, percentageOfVisitedNodes: 87.5, CPU time (ms): 4.0]
[   13] FMS-ADVP [messagesSent: 1524.0, networkLoad: 12824.0, NCCCs: 11355.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 87.5, CPU time (ms): 68.0]
[   13] CTS [messagesSent: 924.0, networkLoad: 5622.0, NCCCs: 463.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 6.0]
[   14] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 2.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 1.0]
[   14] FMS-ADVP [messagesSent: 6.0, networkLoad: 56.0, NCCCs: 3.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   14] CTS [messagesSent: 5.0, networkLoad: 70.0, NCCCs: 2.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 0.0]
[   15] DSA-SDP [messagesSent: 232.0, networkLoad: 1856.0, NCCCs: 207.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 15.0]
[   15] FMS-ADVP [messagesSent: 10350.0, networkLoad: 85464.0, NCCCs: 1376698.0, medianCoalitionSize: 10.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 1573.0]
[   15] CTS [messagesSent: 87.0, networkLoad: 1489.0, NCCCs: 45.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 18.0]
[   16] DSA-SDP [messagesSent: 118.0, networkLoad: 944.0, NCCCs: 100.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 1.0]
[   16] FMS-ADVP [messagesSent: 1296.0, networkLoad: 10896.0, NCCCs: 23855.0, medianCoalitionSize: 7.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 67.0]
[   16] CTS [messagesSent: 39.0, networkLoad: 557.0, NCCCs: 19.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 57.14286, CPU time (ms): 2.0]
[   17] DSA-SDP [messagesSent: 240.0, networkLoad: 1920.0, NCCCs: 175.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 19.0]
[   17] FMS-ADVP [messagesSent: 10350.0, networkLoad: 85464.0, NCCCs: 1368079.0, medianCoalitionSize: 10.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 1197.0]
[   17] CTS [messagesSent: 717.0, networkLoad: 4522.0, NCCCs: 358.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 25.0]
[   18] DSA-SDP [messagesSent: 24.0, networkLoad: 192.0, NCCCs: 24.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 0.0]
[   18] FMS-ADVP [messagesSent: 132.0, networkLoad: 1152.0, NCCCs: 248.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 1.0]
[   18] CTS [messagesSent: 21.0, networkLoad: 328.0, NCCCs: 10.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 75.0, CPU time (ms): 0.0]
[   19] DSA-SDP [messagesSent: 46.0, networkLoad: 368.0, NCCCs: 29.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 80.0, CPU time (ms): 1.0]
[   19] FMS-ADVP [messagesSent: 288.0, networkLoad: 2464.0, NCCCs: 1277.0, medianCoalitionSize: 5.0, percentageOfVisitedNodes: 60.000004, CPU time (ms): 5.0]
