[Setup] node dataset path: datasets/lfb-records-jan2009-dec2020.csv
[Setup] station dataset path: datasets/lfb-stations-dec2020.csv
[Benchmark] maximum agents: 10
[Benchmark] node-to-agent ratios: [1.0, 2.0, 4.0, 6.0, 8.0, 10.0]
[Benchmark] algorithms: [DSA-SDP, FMS-ADVP, CTS]
[Benchmark] replicates: 100
[Benchmark] dynamism type: 2
[Benchmark] problem classes: [UC_NDCS]
[Benchmark] session STARTED

[    1] DSA-SDP [messagesSent: 112.0, networkLoad: 896.0, NCCCs: 56.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 12.5, CPU time (ms): 122.0]
[    1] FMS-ADVP [messagesSent: 406.0, networkLoad: 3416.0, NCCCs: 19647.0, medianCoalitionSize: 8.0, percentageOfVisitedNodes: 25.0, CPU time (ms): 467.0]
[    1] CTS [messagesSent: 53.0, networkLoad: 780.0, NCCCs: 28.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 62.5, CPU time (ms): 27.0]
[    2] DSA-SDP [messagesSent: 194.0, networkLoad: 1552.0, NCCCs: 213.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 70.0, CPU time (ms): 50.0]
[    2] FMS-ADVP [messagesSent: 3362.0, networkLoad: 27808.0, NCCCs: 226617.0, medianCoalitionSize: 8.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 2654.0]
[    2] CTS [messagesSent: 97.0, networkLoad: 1831.0, NCCCs: 50.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 90.0, CPU time (ms): 13.0]
[    3] DSA-SDP [messagesSent: 62.0, networkLoad: 496.0, NCCCs: 30.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 33.333336, CPU time (ms): 27.0]
[    3] FMS-ADVP [messagesSent: 540.0, networkLoad: 4560.0, NCCCs: 5626.0, medianCoalitionSize: 6.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 65.0]
[    3] CTS [messagesSent: 29.0, networkLoad: 332.0, NCCCs: 15.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 33.333336, CPU time (ms): 27.0]
[    4] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 0.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 1.0]
[    4] FMS-ADVP [messagesSent: 6.0, networkLoad: 56.0, NCCCs: 7.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 1.0]
[    4] CTS [messagesSent: 5.0, networkLoad: 30.0, NCCCs: 2.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 1.0]
[    5] DSA-SDP [messagesSent: 46.0, networkLoad: 368.0, NCCCs: 26.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 40.0, CPU time (ms): 3.0]
[    5] FMS-ADVP [messagesSent: 160.0, networkLoad: 1376.0, NCCCs: 860.0, medianCoalitionSize: 5.0, percentageOfVisitedNodes: 40.0, CPU time (ms): 6.0]
[    5] CTS [messagesSent: 25.0, networkLoad: 289.0, NCCCs: 12.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 40.0, CPU time (ms): 1.0]
[    6] DSA-SDP [messagesSent: 112.0, networkLoad: 896.0, NCCCs: 79.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 71.42857, CPU time (ms): 18.0]
[    6] FMS-ADVP [messagesSent: 1128.0, networkLoad: 9456.0, NCCCs: 21749.0, medianCoalitionSize: 7.0, percentageOfVisitedNodes: 57.14286, CPU time (ms): 171.0]
[    6] CTS [messagesSent: 38.0, networkLoad: 549.0, NCCCs: 17.0, medianCoalitionSize: 4.0, percentageOfVisitedNodes: 42.857143, CPU time (ms): 22.0]
[    7] DSA-SDP [messagesSent: 2.0, networkLoad: 16.0, NCCCs: 0.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[    7] FMS-ADVP [messagesSent: 6.0, networkLoad: 56.0, NCCCs: 7.0, medianCoalitionSize: 2.0, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[    7] CTS [messagesSent: 5.0, networkLoad: 30.0, NCCCs: 2.0, medianCoalitionSize: NaN, percentageOfVisitedNodes: 0.0, CPU time (ms): 0.0]
[    8] DSA-SDP [messagesSent: 12.0, networkLoad: 96.0, NCCCs: 6.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 66.66667, CPU time (ms): 1.0]
[    8] FMS-ADVP [messagesSent: 32.0, networkLoad: 288.0, NCCCs: 54.0, medianCoalitionSize: 3.0, percentageOfVisitedNodes: 33.333336, CPU time (ms): 1.0]
[    8] CTS [messagesSent: 11.0, networkLoad: 183.0, NCCCs: 5.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 66.66667, CPU time (ms): 1.0]
[    9] DSA-SDP [messagesSent: 30.0, networkLoad: 240.0, NCCCs: 30.0, medianCoalitionSize: 6.0, percentageOfVisitedNodes: 16.666668, CPU time (ms): 17.0]
[    9] FMS-ADVP [messagesSent: 70.0, networkLoad: 600.0, NCCCs: 761.0, medianCoalitionSize: 6.0, percentageOfVisitedNodes: 16.666668, CPU time (ms): 9.0]
[    9] CTS [messagesSent: 38.0, networkLoad: 551.0, NCCCs: 21.0, medianCoalitionSize: 2.5, percentageOfVisitedNodes: 66.66667, CPU time (ms): 25.0]
[   10] DSA-SDP [messagesSent: 60.0, networkLoad: 480.0, NCCCs: 30.0, medianCoalitionSize: 1.0, percentageOfVisitedNodes: 16.666668, CPU time (ms): 3.0]
[   10] FMS-ADVP [messagesSent: 810.0, networkLoad: 6840.0, NCCCs: 8344.0, medianCoalitionSize: 6.0, percentageOfVisitedNodes: 50.0, CPU time (ms): 47.0]
